Package,Class,Method,Parameters,CC
org.apache.commons.collections4.map,AbstractMapTest,testMapPutIfAbsent,,17
org.apache.commons.collections4.map,AbstractMapTest,testMapPutNullKey,,4
org.apache.commons.collections4.map,AbstractMapTest,testMapPutNullValue,,4
org.apache.commons.collections4.map,AbstractMapTest,testMapRemove,,5
org.apache.commons.collections4.map,AbstractMapTest,testMapSize,,1
org.apache.commons.collections4.map,AbstractMapTest,testMapToString,,1
org.apache.commons.collections4.map,AbstractMapTest,testRemoveKeyValue,,2
org.apache.commons.collections4.map,AbstractMapTest,testReplaceAll,,1
org.apache.commons.collections4.map,AbstractMapTest,testReplaceKeyValue,,3
org.apache.commons.collections4.map,AbstractMapTest,testReplaceKeyValueValue,,3
org.apache.commons.collections4.map,AbstractMapTest,testSampleMappings,,3
org.apache.commons.collections4.map,AbstractMapTest,testValuesClearChangesMap,,2
org.apache.commons.collections4.map,AbstractMapTest,testValuesIteratorRemoveChangesMap,,4
org.apache.commons.collections4.map,AbstractMapTest,testValuesRemoveAll,,4
org.apache.commons.collections4.map,AbstractMapTest,testValuesRemoveChangesMap,,5
org.apache.commons.collections4.map,AbstractMapTest,testValuesRetainAll,,4
org.apache.commons.collections4.map,AbstractMapTest,verify,,1
org.apache.commons.collections4.map,AbstractMapTest,verifyEntrySet,,1
org.apache.commons.collections4.map,AbstractMapTest,verifyKeySet,,1
org.apache.commons.collections4.map,AbstractMapTest,verifyMap,,1
org.apache.commons.collections4.map,AbstractMapTest,verifyValues,,2
org.apache.commons.collections4.map,AbstractMapTest,views,,1
org.apache.commons.collections4.map,TestMapEntrySet,areEqualElementsDistinguishable,,1
org.apache.commons.collections4.map,TestMapEntrySet,getEntry,"Iterator<Map.Entry<K,V>>, K",5
org.apache.commons.collections4.map,TestMapEntrySet,getFullElements,,1
org.apache.commons.collections4.map,TestMapEntrySet,getFullNonNullElements,,1
org.apache.commons.collections4.map,TestMapEntrySet,getIterationBehaviour,,1
org.apache.commons.collections4.map,TestMapEntrySet,getOtherElements,,1
org.apache.commons.collections4.map,TestMapEntrySet,isAddSupported,,1
org.apache.commons.collections4.map,TestMapEntrySet,isGetStructuralModify,,1
org.apache.commons.collections4.map,TestMapEntrySet,isRemoveSupported,,1
org.apache.commons.collections4.map,TestMapEntrySet,isTestSerialization,,1
org.apache.commons.collections4.map,TestMapEntrySet,makeFullCollection,,1
org.apache.commons.collections4.map,TestMapEntrySet,makeObject,,1
org.apache.commons.collections4.map,TestMapEntrySet,resetEmpty,,1
org.apache.commons.collections4.map,TestMapEntrySet,resetFull,,1
org.apache.commons.collections4.map,TestMapEntrySet,testMapEntrySetIteratorEntry,,3
org.apache.commons.collections4.map,TestMapEntrySet,testMapEntrySetIteratorEntrySetValue,,2
org.apache.commons.collections4.map,TestMapEntrySet,testMapEntrySetRemoveNonMapEntry,,2
org.apache.commons.collections4.map,TestMapEntrySet,verify,,1
org.apache.commons.collections4.map,TestMapKeySet,getFullElements,,1
org.apache.commons.collections4.map,TestMapKeySet,getIterationBehaviour,,1
org.apache.commons.collections4.map,TestMapKeySet,getOtherElements,,1
org.apache.commons.collections4.map,TestMapKeySet,isAddSupported,,1
org.apache.commons.collections4.map,TestMapKeySet,isNullSupported,,1
org.apache.commons.collections4.map,TestMapKeySet,isRemoveSupported,,1
org.apache.commons.collections4.map,TestMapKeySet,isTestSerialization,,1
org.apache.commons.collections4.map,TestMapKeySet,makeFullCollection,,1
org.apache.commons.collections4.map,TestMapKeySet,makeObject,,1
org.apache.commons.collections4.map,TestMapKeySet,resetEmpty,,1
org.apache.commons.collections4.map,TestMapKeySet,resetFull,,1
org.apache.commons.collections4.map,TestMapKeySet,verify,,1
org.apache.commons.collections4.map,TestMapValues,areEqualElementsDistinguishable,,1
org.apache.commons.collections4.map,TestMapValues,getFullElements,,1
org.apache.commons.collections4.map,TestMapValues,getIterationBehaviour,,1
org.apache.commons.collections4.map,TestMapValues,getOtherElements,,1
org.apache.commons.collections4.map,TestMapValues,isAddSupported,,1
org.apache.commons.collections4.map,TestMapValues,isNullSupported,,1
org.apache.commons.collections4.map,TestMapValues,isRemoveSupported,,1
org.apache.commons.collections4.map,TestMapValues,isTestSerialization,,1
org.apache.commons.collections4.map,TestMapValues,makeConfirmedCollection,,1
org.apache.commons.collections4.map,TestMapValues,makeConfirmedFullCollection,,1
org.apache.commons.collections4.map,TestMapValues,makeFullCollection,,1
org.apache.commons.collections4.map,TestMapValues,makeObject,,1
org.apache.commons.collections4.map,TestMapValues,resetEmpty,,1
org.apache.commons.collections4.map,TestMapValues,resetFull,,1
org.apache.commons.collections4.map,TestMapValues,verify,,1
org.apache.commons.collections4.map,AbstractIterableMapTest,bulkTestMapIterator,,1
org.apache.commons.collections4.map,AbstractIterableMapTest,getMap,,1
org.apache.commons.collections4.map,AbstractIterableMapTest,makeFullMap,,1
org.apache.commons.collections4.map,AbstractIterableMapTest,makeObject,,1
org.apache.commons.collections4.map,AbstractIterableMapTest,testFailFastEntrySet,,3
org.apache.commons.collections4.map,AbstractIterableMapTest,testFailFastKeySet,,3
org.apache.commons.collections4.map,AbstractIterableMapTest,testFailFastValues,,3
org.apache.commons.collections4.map,InnerTestMapIterator,addSetValues,,1
org.apache.commons.collections4.map,InnerTestMapIterator,getConfirmedMap,,1
org.apache.commons.collections4.map,InnerTestMapIterator,getMap,,1
org.apache.commons.collections4.map,InnerTestMapIterator,isGetStructuralModify,,1
org.apache.commons.collections4.map,InnerTestMapIterator,makeEmptyIterator,,1
org.apache.commons.collections4.map,InnerTestMapIterator,makeObject,,1
org.apache.commons.collections4.map,InnerTestMapIterator,supportsRemove,,1
org.apache.commons.collections4.map,InnerTestMapIterator,supportsSetValue,,1
org.apache.commons.collections4.map,InnerTestMapIterator,verify,,1
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKStrongVStrongTest,makeObject,,1
org.apache.commons.collections4.map,MultiKeyMapCompress672Test,testMutateKey,,1
org.apache.commons.collections4.map,KeyFixture,equals,Object,5
org.apache.commons.collections4.map,KeyFixture,getValue,,1
org.apache.commons.collections4.map,KeyFixture,hashCode,,1
org.apache.commons.collections4.map,KeyFixture,setValue,String,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,makeObject,,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,testCaseInsensitive,,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,testClone,,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,testInitialCapacityZero,,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,testLocaleIndependence,,3
org.apache.commons.collections4.map,CaseInsensitiveMapTest,testNullHandling,,1
org.apache.commons.collections4.map,CaseInsensitiveMapTest,testPutAll,,1
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKWeakVSoftIdCTest,makeObject,,1
org.apache.commons.collections4.map,LRUMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,LRUMapTest,getMap,,1
org.apache.commons.collections4.map,LRUMapTest,isGetStructuralModify,,1
org.apache.commons.collections4.map,LRUMapTest,makeFullMap,,1
org.apache.commons.collections4.map,LRUMapTest,makeObject,,1
org.apache.commons.collections4.map,LRUMapTest,testAccessOrder,,2
org.apache.commons.collections4.map,LRUMapTest,testAccessOrder2,,2
org.apache.commons.collections4.map,LRUMapTest,testClone,,1
org.apache.commons.collections4.map,LRUMapTest,testCtors,,1
org.apache.commons.collections4.map,LRUMapTest,testInternalState_Buckets,,2
org.apache.commons.collections4.map,LRUMapTest,testInternalState_getEntry_int,,2
org.apache.commons.collections4.map,LRUMapTest,testLRU,,2
org.apache.commons.collections4.map,LRUMapTest,testRemoveLRU,,1
org.apache.commons.collections4.map,LRUMapTest,testRemoveLRUBlocksRemove,,1
org.apache.commons.collections4.map,LRUMapTest,testRemoveLRUBlocksRemoveScan,,1
org.apache.commons.collections4.map,LRUMapTest,testRemoveLRUFirstBlocksRemove,,1
org.apache.commons.collections4.map,LRUMapTest,testReset,,1
org.apache.commons.collections4.map,LRUMapTest,testSynchronizedRemoveFromEntrySet,,9
org.apache.commons.collections4.map,LRUMapTest,testSynchronizedRemoveFromKeySet,,11
org.apache.commons.collections4.map,LRUMapTest,testSynchronizedRemoveFromMapIterator,,11
org.apache.commons.collections4.map,LRUMapTest,testSynchronizedRemoveFromValues,,9
org.apache.commons.collections4.map,MockLRUMapSubclass,removeLRU,"LinkEntry<K,V>",1
org.apache.commons.collections4.map,MockLRUMapSubclassBlocksRemove,removeLRU,"LinkEntry<K,V>",1
org.apache.commons.collections4.map,MockLRUMapSubclassFirstBlocksRemove,removeLRU,"LinkEntry<K,V>",2
org.apache.commons.collections4.map,SingleHashCode,hashCode,,1
org.apache.commons.collections4.map,SingleHashCode,toString,,1
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKStrongVWeakTest,makeObject,,1
org.apache.commons.collections4.map,HashedMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,HashedMapTest,makeObject,,1
org.apache.commons.collections4.map,HashedMapTest,testClone,,1
org.apache.commons.collections4.map,HashedMapTest,testInitialCapacityZero,,1
org.apache.commons.collections4.map,HashedMapTest,testInternalState,,2
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKSoftVWeakIdCTest,makeObject,,1
org.apache.commons.collections4.map,ConcurrentHashMapSanityTest,isAllowNullKey,,1
org.apache.commons.collections4.map,ConcurrentHashMapSanityTest,isAllowNullValueGet,,1
org.apache.commons.collections4.map,ConcurrentHashMapSanityTest,isAllowNullValuePut,,1
org.apache.commons.collections4.map,ConcurrentHashMapSanityTest,isTestSerialization,,1
org.apache.commons.collections4.map,ConcurrentHashMapSanityTest,makeObject,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,gc,,2
org.apache.commons.collections4.map,ReferenceIdentityMapTest,buildRefMap,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,isAllowNullKey,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,isAllowNullValueGet,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,isAllowNullValuePut,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,makeConfirmedMap,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,makeObject,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,testBasics,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,testHashEntry,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,testNullHandling,,1
org.apache.commons.collections4.map,ReferenceIdentityMapTest,testPurgeValues,,4
org.apache.commons.collections4.map,FixedSizeMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,FixedSizeMapTest,isPutAddSupported,,1
org.apache.commons.collections4.map,FixedSizeMapTest,isRemoveSupported,,1
org.apache.commons.collections4.map,FixedSizeMapTest,makeFullMap,,1
org.apache.commons.collections4.map,FixedSizeMapTest,makeObject,,1
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKWeakVStrongTest,makeObject,,1
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKStrongVSoftIdCTest,makeObject,,1
org.apache.commons.collections4.map,LazySortedMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,LazySortedMapTest,isAllowNullKey,,1
org.apache.commons.collections4.map,LazySortedMapTest,isLazyMapTest,,1
org.apache.commons.collections4.map,LazySortedMapTest,makeObject,,1
org.apache.commons.collections4.map,LazySortedMapTest,testMapGet,,1
org.apache.commons.collections4.map,LazySortedMapTest,testReverseSortOrder,,1
org.apache.commons.collections4.map,LazySortedMapTest,testSortOrder,,1
org.apache.commons.collections4.map,LazySortedMapTest,testTransformerDecorate,,1
org.apache.commons.collections4.map,ReverseStringComparator,compare,"String, String",1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,isPutAddSupported,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,isPutChangeSupported,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,isRemoveSupported,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,makeFullMap,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,makeObject,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testDecorateFactory,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testHeadMap,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testSubMap,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testTailMap,,1
org.apache.commons.collections4.map,UnmodifiableSortedMapTest,testUnmodifiable,,1
org.apache.commons.collections4.map,ConcurrentReferenceHashMapKWeakVStrongIdCTest,makeObject,,1
org.apache.commons.collections4.map,MultiValueMapTest,createTestMap,,1
org.apache.commons.collections4.map,MultiValueMapTest,createTestMap,Class<C>,1
org.apache.commons.collections4.map,MultiValueMapTest,deserialize,byte[],1
org.apache.commons.collections4.map,MultiValueMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,MultiValueMapTest,makeEmptyMap,,1
org.apache.commons.collections4.map,MultiValueMapTest,makeObject,,1
org.apache.commons.collections4.map,MultiValueMapTest,serialize,Object,1
org.apache.commons.collections4.map,MultiValueMapTest,testContainsValue,,1
org.apache.commons.collections4.map,MultiValueMapTest,testContainsValue_Key,,1
org.apache.commons.collections4.map,MultiValueMapTest,testEmptyMapCompatibility,,1
org.apache.commons.collections4.map,MultiValueMapTest,testFullMapCompatibility,,2
org.apache.commons.collections4.map,MultiValueMapTest,testGetCollection,,1
org.apache.commons.collections4.map,MultiValueMapTest,testIterator,,2
org.apache.commons.collections4.map,MultiValueMapTest,testIterator_Key,,1
org.apache.commons.collections4.map,MultiValueMapTest,testKeyContainsValue,,1
org.apache.commons.collections4.map,MultiValueMapTest,testKeyedIterator,,1
org.apache.commons.collections4.map,MultiValueMapTest,testMapEquals,,1
org.apache.commons.collections4.map,MultiValueMapTest,testMultipleValues,,1
org.apache.commons.collections4.map,MultiValueMapTest,testNoMappingReturnsNull,,1
org.apache.commons.collections4.map,MultiValueMapTest,testPutAll_KeyCollection,,1
org.apache.commons.collections4.map,MultiValueMapTest,testPutAll_Map1,,1
org.apache.commons.collections4.map,MultiValueMapTest,testPutAll_Map2,,1
org.apache.commons.collections4.map,MultiValueMapTest,testPutWithList,,1
org.apache.commons.collections4.map,MultiValueMapTest,testPutWithSet,,1
org.apache.commons.collections4.map,MultiValueMapTest,testRemove_KeyItem,,1
org.apache.commons.collections4.map,MultiValueMapTest,testRemoveAllViaEntryIterator,,2
org.apache.commons.collections4.map,MultiValueMapTest,testRemoveAllViaIterator,,2
org.apache.commons.collections4.map,MultiValueMapTest,testRemoveAllViaKeyedIterator,,2
org.apache.commons.collections4.map,MultiValueMapTest,testSize,,1
org.apache.commons.collections4.map,MultiValueMapTest,testSize_Key,,1
org.apache.commons.collections4.map,MultiValueMapTest,testTotalSize,,1
org.apache.commons.collections4.map,MultiValueMapTest,testTotalSizeA,,1
org.apache.commons.collections4.map,MultiValueMapTest,testUnsafeDeSerialization,,1
